Price,City,Location,RoomsNr,Surface
87000,Bucuresti,Industriilor,2,44
345100,Bucuresti,Domenii,4,100
165410,Bucuresti,Domenii,2,43
56000,Bucuresti,Theodor Pallady,1,28
86000,Bucuresti,Theodor Pallady,2,46
119000,Bucuresti,Berceni,4,90
100000,Bucuresti,Dristor,3,70
80000,Bucuresti,Berceni,2,54
67500,Bucuresti,Vitan Mall,1,39
75680,Bucuresti,Metalurgiei,3,70
46000,Bucuresti,Unirii,1,18
122000,Bucuresti,Floreasca,2,46
184900,Bucuresti,Nerva Traian,3,63
119000,Bucuresti,Barbu Vacarescu,2,45
53000,Bucuresti,Obor,1,31
120000,Bucuresti,Drumul Taberei,3,70
1600000,Bucuresti,Dorobanti,12,642
405000,Bucuresti,Primaverii,3,80
150000,Bucuresti,Mihai Bravu,2,74
486000,Bucuresti,Nordului,4,97
129000,Bucuresti,Pipera,2,54
99900,Bucuresti,Pipera,2,52
138000,Bucuresti,Pipera,3,66
139900,Bucuresti,Doamna Ghica,4,90
130000,Bucuresti,Ferdinand,3,112
129000,Bucuresti,Alba Iulia,3,70
145000,Bucuresti,P-ta Rosetti,4,104
129900,Bucuresti,Tei,3,64
77700,Bucuresti,Dorobanti,1,25
88000,Bucuresti,P-ta Gorjului,3,65
350000,Bucuresti,Baneasa,3,90
149900,Bucuresti,Dristor,3,71
59900,Bucuresti,Prelungirea Ghencea,1,35
113000,Bucuresti,Pipera,2,50
67900,Bucuresti,Dristor,1,31
104000,Bucuresti,Dorobanti,2,44
129000,Bucuresti,Iancului,4,74
230000,Bucuresti,Primaverii,2,48
162000,Bucuresti,Bucurestii Noi,3,74
87000,Bucuresti,Industriilor,2,44
235000,Bucuresti,Chitila,4,92
55885,Bucuresti,Berceni,2,65
325000,Bucuresti,Herastrau,3,108
95000,Bucuresti,Militari,2,60
69000,Bucuresti,Liviu Rebreanu,2,49
290000,Bucuresti,Pipera,4,111
128000,Bucuresti,Aviatiei,2,52
175000,Bucuresti,Andronache,3,72
74600,Bucuresti,Berceni,2,55
41600,Bucuresti,Brancoveanu,1,35
115360,Bucuresti,Theodor Pallady,3,77
134220,Bucuresti,Theodor Pallady,3,87
84500,Bucuresti,Gara de Nord,2,44
83000,Bucuresti,Theodor Pallady,1,37
160000,Bucuresti,Domenii,3,75
80000,Bucuresti,Brancoveanu,3,65
79000,Bucuresti,Mihai Bravu,1,41
89900,Bucuresti,Grivita,2,46
56500,Bucuresti,Aparatorii Patriei,1,33
55900,Bucuresti,Rahova,2,50
76000,Bucuresti,Militari,2,48
96400,Bucuresti,Iancului,3,65
315000,Bucuresti,Gradina Icoanei,3,70
152000,Bucuresti,Beller,2,55
69900,Bucuresti,Stefan cel Mare,2,52
890000,Bucuresti,Aviatiei,4,258
155000,Bucuresti,Mosilor,3,71
61000,Bucuresti,Colentina,2,35
150000,Bucuresti,Aviatiei,2,50
128000,Bucuresti,Lujerului,3,63
76000,Bucuresti,Cismigiu,1,28
1380000,Bucuresti,Clucerului,4,225
46789,Bucuresti,Theodor Pallady,1,40
71101,Bucuresti,Theodor Pallady,2,63
115000,Bucuresti,Militari,2,50
117000,Bucuresti,Pacii,2,40
94495,Bucuresti,Theodor Pallady,3,86
60804,Bucuresti,Theodor Pallady,2,51
52294,Bucuresti,Theodor Pallady,1,38
135000,Bucuresti,Lujerului,3,68
295000,Bucuresti,Dorobanti,2,66
149616,Bucuresti,Theodor Pallady,4,158
114000,Bucuresti,Drumul Taberei,2,56
130900,Bucuresti,Pajura,2,50
97000,Bucuresti,Grozavesti,1,32
96000,Bucuresti,Grozavesti,1,31
135000,Bucuresti,Panduri,2,54
116000,Bucuresti,Drumul Taberei,4,79
168000,Bucuresti,Lujerului,4,79
135000,Bucuresti,Timisoara,2,50
98000,Bucuresti,Tineretului,2,53
137000,Bucuresti,Gorjului,3,68
155000,Bucuresti,Gorjului,3,62
110000,Bucuresti,Drumul Taberei,2,42
125000,Bucuresti,Apusului,4,61
115000,Bucuresti,Colentina,2,56
119999,Bucuresti,Lujerului,2,55
99000,Bucuresti,Mihai Bravu,2,44
130000,Bucuresti,Vitan,2,61
144500,Bucuresti,Titan,2,56
125000,Bucuresti,Valea Ialomitei,2,51
145000,Bucuresti,Theodor Pallady,2,49
167000,Bucuresti,Regie,2,45
140000,Bucuresti,Theodor Pallady,3,72
110000,Bucuresti,Liviu Rebreanu,3,65
92000,Bucuresti,Theodor Pallady,3,56
130500,Bucuresti,Theodor Pallady,3,69
125000,Bucuresti,Militari,3,62
114000,Bucuresti,Drumul Taberei,3,65
96000,Bucuresti,Grozavesti,1,35
285000,Bucuresti,P-ta Unirii,3,78
52000,Bucuresti,Dristor,1,29
121000,Bucuresti,Crangasi,4,80
199000,Bucuresti,Aviatiei,4,71
99000,Bucuresti,Bucurestii Noi,2,47
92900,Bucuresti,Vatra Luminoasa,2,44
66500,Bucuresti,Dristor,2,56
119051,Bucuresti,Berceni,3,90
41284,Bucuresti,Metalurgiei,1,32
83000,Bucuresti,Titan,2,52
80412,Bucuresti,Aparatorii Patriei,2,63
55750,Bucuresti,Metalurgiei,1,39
184000,Bucuresti,Aviatiei,2,64
159900,Bucuresti,Aviatiei,2,50
287799,Bucuresti,Titan,3,118
245000,Bucuresti,Aviatiei,2,72
189000,Bucuresti,P-ta Rosetti,4,120
539000,Bucuresti,Herastrau,4,127
135000,Bucuresti,Dristor,3,65
129990,Bucuresti,Berceni,2,65
154000,Bucuresti,Lujerului,2,67
54000,Bucuresti,Brancoveanu,2,40
149000,Bucuresti,Cismigiu,3,60
119500,Bucuresti,Pipera,2,60
95000,Bucuresti,Bucurestii Noi,2,41
161925,Bucuresti,Unirii,2,60
89900,Bucuresti,Militari,2,58
130400,Bucuresti,Militari,3,82
47000,Bucuresti,Militari,1,33
38500,Bucuresti,Militari,1,32
48500,Bucuresti,Militari,2,42
99900,Bucuresti,Titan,3,69
660000,Bucuresti,Pipera,6,200
84900,Bucuresti,Unirii,2,45
94490,Bucuresti,Theodor Pallady,3,83
84000,Bucuresti,Basarabia,2,50
79990,Bucuresti,1 Decembrie 1918,2,55
50000,Bucuresti,Eminescu,1,24
85000,Bucuresti,Grivita,3,58
65138,Bucuresti,Titan,2,45
660000,Bucuresti,Pipera,3,152
207000,Bucuresti,Cotroceni,2,58
64000,Bucuresti,Giulesti,2,56
94998,Bucuresti,Militari,3,76
35000,Bucuresti,Militari,1,29
264000,Bucuresti,Lujerului,3,82
85000,Bucuresti,Drumul Taberei,3,73
64900,Bucuresti,Drumul Taberei,1,31
93800,Bucuresti,Aparatorii Patriei,3,64
96000,Bucuresti,Gorjului,4,80
78000,Bucuresti,Brancoveanu,2,50
105000,Bucuresti,Gorjului,3,70
89990,Bucuresti,Tei,2,55
110000,Bucuresti,Sebastian,3,70
68000,Bucuresti,Rahova,1,41
64990,Bucuresti,Dristor,1,37
98000,Bucuresti,Crangasi,2,60
129000,Bucuresti,Militari,3,63
145000,Bucuresti,Tineretului,3,64
121500,Bucuresti,Drumul Taberei,3,65
59500,Bucuresti,Brancoveanu,2,41
83000,Bucuresti,Berceni,2,54
65000,Bucuresti,Rahova,2,51
69490,Bucuresti,Dristor,1,38
119990,Bucuresti,Sebastian,4,80
164990,Bucuresti,Crangasi,4,90
109900,Bucuresti,Tei,2,60
165000,Bucuresti,13 Septembrie,3,69
140000,Bucuresti,Drumul Taberei,4,79
245000,Bucuresti,1 Mai,3,123
135000,Bucuresti,Drumul Taberei,4,79
129000,Bucuresti,Iancului,4,75
185000,Bucuresti,Aviatiei,3,77
54000,Bucuresti,Dristor,1,30
144000,Bucuresti,Sisesti,3,66
389500,Bucuresti,P-ta Unirii,5,132
135000,Bucuresti,Aviatiei,2,50
199000,Bucuresti,Sisesti,3,82
44000,Bucuresti,Chisinau,1,27
79900,Bucuresti,Universitate,2,45
153000,Bucuresti,Crangasi,3,69
260722,Bucuresti,Theodor Pallady,5,194
168000,Bucuresti,Splaiul Independentei,4,73
71000,Bucuresti,Regie,2,53
135000,Bucuresti,Crangasi,3,67
135000,Bucuresti,Mihai Bravu,2,51
60000,Bucuresti,Crangasi,1,48
95000,Bucuresti,Crangasi,3,75
72000,Bucuresti,Bucurestii Noi,2,53
47000,Bucuresti,Unirii,1,29
140000,Bucuresti,Crangasi,4,106
218000,Bucuresti,Barbu Vacarescu,3,74
239800,Bucuresti,Herastrau,2,71
178000,Bucuresti,Romana,6,290
135000,Bucuresti,Centrul Istoric,2,43
225000,Bucuresti,Iancu Nicolae,3,78
153500,Bucuresti,Aviatiei,2,53
92900,Bucuresti,Mihai Bravu,2,52
106900,Bucuresti,Tei,3,73
61468,Bucuresti,Theodor Pallady,2,51
115000,Bucuresti,P-ta Resita,4,79
197000,Bucuresti,Iancu Nicolae,2,60
202000,Bucuresti,Aviatiei,2,63
330000,Bucuresti,Soseaua Nordului,2,79
155000,Bucuresti,Amzei,2,63
94500,Bucuresti,Pantelimon,3,68
278000,Bucuresti,Aviatiei,3,98
230000,Bucuresti,Aviatiei,3,77
103000,Bucuresti,Berceni,2,59
199800,Bucuresti,Aviatiei,2,62
211000,Bucuresti,Barbu Vacarescu,3,73
73900,Bucuresti,Brancoveanu,3,67
76000,Bucuresti,Vitan,1,41
49000,Bucuresti,Prelungirea Ghencea,1,28
112000,Bucuresti,Damaroaia,2,48
95000,Bucuresti,Titan,2,50
225000,Bucuresti,Aviatiei,2,59
168500,Bucuresti,Pipera,3,65
150000,Bucuresti,Aviatiei,2,54
232000,Bucuresti,Herastrau,2,53
109000,Bucuresti,Tei,3,72
58650,Bucuresti,Militari,2,51
74318,Bucuresti,Theodor Pallady,2,55
91000,Bucuresti,Titan,2,54
219500,Bucuresti,Calea Calarasilor,3,82
110000,Bucuresti,Drumul Taberei,3,72
219000,Bucuresti,Barbu Vacarescu,2,90
47500,Bucuresti,Militari,2,42
118000,Bucuresti,Tineretului,2,38
118000,Bucuresti,Tineretului,2,42
62637,Bucuresti,Theodor Pallady,2,44
107520,Bucuresti,Theodor Pallady,3,76
175000,Bucuresti,Theodor Pallady,4,98
209000,Bucuresti,Vitan Mall,4,98
139000,Bucuresti,Sisesti,2,48
137800,Bucuresti,Tineretului,3,63
65000,Bucuresti,Lujerului,1,31
499999,Bucuresti,Soseaua Nordului,3,113
87000,Bucuresti,Gorjului,3,67
454000,Bucuresti,Aviatiei,4,134
105000,Bucuresti,Aviatiei,1,39
234990,Bucuresti,Aviatiei,3,92
395000,Bucuresti,Titulescu,3,76
234990,Bucuresti,Herastrau,3,92
72000,Bucuresti,Theodor Pallady,2,52
350000,Bucuresti,1 Mai,3,96
1388800,Bucuresti,Floreasca,6,245
88000,Bucuresti,Chisinau,3,60
68000,Bucuresti,Calea Victoriei,1,36
630000,Bucuresti,Parcul Carol,4,150
430000,Bucuresti,Universitate,6,235
143725,Bucuresti,Nerva Traian,2,57
396000,Bucuresti,Televiziune,3,85
125000,Bucuresti,Calea Victoriei,2,45
430000,Bucuresti,Aviatorilor,4,133
187475,Bucuresti,Nerva Traian,3,75
49970,Bucuresti,Mosilor,2,40
95000,Bucuresti,Titan,3,61
75600,Bucuresti,Theodor Pallady,2,62
474990,Bucuresti,Nordului,3,140
112625,Bucuresti,Nerva Traian,2,45
385000,Bucuresti,Baneasa,3,100
285000,Bucuresti,Dacia,3,110
450000,Bucuresti,Nordului,4,170
105000,Bucuresti,Basarabia,3,70
189000,Bucuresti,Domenii,2,76
330000,Bucuresti,Matei Voievod,3,121
98165,Bucuresti,Theodor Pallady,3,76
330000,Bucuresti,Vatra Luminoasa,3,121
224990,Bucuresti,Aviatiei,3,88
68999,Bucuresti,P-ta Unirii,1,33
52100,Bucuresti,Theodor Pallady,1,39
350000,Bucuresti,Parcul Carol,4,200
180000,Bucuresti,Iancului,3,69
124000,Bucuresti,Militari,4,88
55000,Bucuresti,Dristor,1,33
700000,Bucuresti,Parcul Carol,4,160
86500,Bucuresti,Obor,1,34
134900,Bucuresti,Pacii,2,64
128000,Bucuresti,Cotroceni,3,77
119000,Bucuresti,Dristor,2,63
218450,Bucuresti,Nerva Traian,3,87
83000,Bucuresti,Brancoveanu,3,67
135000,Bucuresti,Pipera,2,70
96972,Bucuresti,Theodor Pallady,2,61
56000,Bucuresti,1 Decembrie 1918,2,37
38500,Bucuresti,Militari,1,31
148899,Bucuresti,Militari,3,94
153000,Bucuresti,Dristor,3,80
240000,Bucuresti,Baneasa,4,98
112625,Bucuresti,Nerva Traian,2,45
130000,Bucuresti,Theodor Pallady,2,44
275000,Bucuresti,Floreasca,3,69
160250,Bucuresti,Unirii,2,57
153999,Bucuresti,Pipera,3,70
195000,Bucuresti,Drumul Taberei,3,148
269000,Bucuresti,Unirii,3,100
84000,Bucuresti,Drumul Taberei,2,45
64000,Bucuresti,Berceni,2,43
65000,Bucuresti,Drumul Taberei,1,27
67999,Bucuresti,Universitate,1,33
56498,Bucuresti,Nicolae Grigorescu,1,28
119000,Bucuresti,Lacul Tei,3,70
184998,Bucuresti,Octavian Goga,2,65
215000,Bucuresti,Eminescu,3,90
190000,Bucuresti,Dacia,4,96
169000,Bucuresti,Calea Victoriei,2,45
75000,Bucuresti,Fundeni,2,55
450000,Bucuresti,Herastrau,3,74
146725,Bucuresti,Unirii,2,58
106000,Bucuresti,Kogalniceanu,2,50
114990,Bucuresti,Tineretului,2,51
116000,Bucuresti,Liviu Rebreanu,3,63
107000,Bucuresti,13 Septembrie,3,70
88000,Bucuresti,Grivita,3,57
159800,Bucuresti,Cotroceni,2,50
85000,Bucuresti,Berceni,3,62
160000,Bucuresti,Cotroceni,2,52
332000,Bucuresti,Iancu Nicolae,4,99
375000,Bucuresti,Iancu Nicolae,3,107
245000,Bucuresti,Colentina,3,106
96000,Bucuresti,Drumul Taberei,3,67
123000,Bucuresti,Dacia,2,46
200000,Bucuresti,Baneasa,2,80
96999,Bucuresti,Grozavesti,1,30
119999,Bucuresti,Grozavesti,2,42
95999,Bucuresti,Grozavesti,1,38
85000,Bucuresti,Chisinau,3,70
114900,Bucuresti,Tineretului,2,42
474000,Bucuresti,Dristor,4,182
58650,Bucuresti,Militari,2,51
72000,Bucuresti,Pantelimon,2,55
61888,Bucuresti,Pantelimon,1,28
265000,Bucuresti,Aviatiei,3,89
113000,Bucuresti,Berceni,2,57
179999,Bucuresti,Titulescu,4,73
148000,Bucuresti,Banu Manta,3,65
60900,Bucuresti,Prelungirea Ghencea,1,31
139000,Bucuresti,Baneasa,2,49
218450,Bucuresti,Unirii,3,87
232000,Bucuresti,Aviatiei,2,46
164900,Bucuresti,Domenii,2,44
71000,Bucuresti,Titan,2,53
145000,Bucuresti,Gorjului,3,63
232000,Bucuresti,Herastrau,2,46
125000,Bucuresti,Parcul Carol,2,55
269000,Bucuresti,Domenii,4,110
110000,Bucuresti,Pipera,2,54
94000,Bucuresti,Ozana,2,51
135000,Bucuresti,Lujerului,3,68
178900,Bucuresti,Pipera,3,78
199000,Bucuresti,Sisesti,3,82
68500,Bucuresti,Prelungirea Ghencea,2,52
228500,Bucuresti,Baneasa,3,78
140000,Bucuresti,Sisesti,2,59
799900,Bucuresti,Capitale,5,221
299999,Bucuresti,Beller,3,92
177200,Bucuresti,Baneasa,2,66
158900,Bucuresti,Pipera,2,79
122000,Bucuresti,Aparatorii Patriei,3,81
126899,Bucuresti,Militari,2,85
320000,Bucuresti,Unirii,4,94
69000,Bucuresti,Lujerului,2,36
43300,Bucuresti,Berceni,1,38
72000,Bucuresti,Lujerului,2,42
158990,Bucuresti,Berceni,3,152
699999,Bucuresti,Primaverii,4,154
126000,Bucuresti,Bucurestii Noi,2,55
79999,Bucuresti,Drumul Taberei,2,48
96400,Bucuresti,Theodor Pallady,3,75
88000,Bucuresti,Titan,2,51
94495,Bucuresti,Theodor Pallady,3,84
91100,Bucuresti,Titan,3,77
75000,Bucuresti,P-ta Muncii,1,37
58650,Bucuresti,Militari,2,51
161000,Bucuresti,Dristor,2,69
66000,Bucuresti,Titan,2,51
130000,Bucuresti,Unirii,2,49
66000,Bucuresti,Theodor Pallady,2,50
84000,Bucuresti,Drumul Taberei,2,65
57399,Bucuresti,Titan,2,45
94000,Bucuresti,Militari,3,72
93000,Bucuresti,Militari,3,71
185000,Bucuresti,Theodor Pallady,4,97
111000,Bucuresti,Theodor Pallady,3,69
60000,Bucuresti,Theodor Pallady,2,48
309000,Bucuresti,Stefan cel Mare,3,94
146000,Bucuresti,Tineretului,2,61
129999,Bucuresti,Gorjului,3,62
46999,Bucuresti,Militari,2,42
72000,Bucuresti,Theodor Pallady,2,52
196000,Bucuresti,Timpuri Noi,3,83
159000,Bucuresti,Theodor Pallady,3,90
56700,Bucuresti,Titan,2,46
449000,Bucuresti,Dacia,3,148
68725,Bucuresti,Theodor Pallady,2,44
52500,Bucuresti,Theodor Pallady,1,35
180000,Bucuresti,Unirii,2,78
80225,Bucuresti,Aparatorii Patriei,2,61
220000,Bucuresti,Calea Victoriei,4,98
370000,Bucuresti,Unirii,4,107
124500,Bucuresti,Iancului,2,48
105500,Bucuresti,Theodor Pallady,3,88
550000,Bucuresti,Tineretului,4,269
124500,Bucuresti,Obor,2,48
85000,Bucuresti,Nicolae Grigorescu,2,50
194000,Bucuresti,Aviatiei,2,45
68999,Bucuresti,Giurgiului,2,56
119175,Bucuresti,Theodor Pallady,2,79
130000,Bucuresti,Chitila,3,74
187000,Bucuresti,Bucurestii Noi,3,110
347988,Bucuresti,Baneasa,3,89
56000,Bucuresti,Progresul,2,41
166000,Bucuresti,Berceni,4,116
75199,Bucuresti,Metalurgiei,2,56
850000,Bucuresti,Herastrau,5,216
69000,Bucuresti,Dristor,1,35
115000,Bucuresti,Metalurgiei,3,85
152000,Bucuresti,Turda,4,78
246600,Bucuresti,Marasesti,4,143
59900,Bucuresti,Stefan cel Mare,2,44
100000,Bucuresti,Pantelimon,1,52
44000,Bucuresti,Pantelimon,1,35
95000,Bucuresti,Dristor,3,71
106000,Bucuresti,Dristor,3,71
112000,Bucuresti,Dristor,2,54
110000,Bucuresti,Tineretului,2,50
149000,Bucuresti,Aviatiei,2,50
135000,Bucuresti,Militari,2,50
115500,Bucuresti,Metalurgiei,3,86
66500,Bucuresti,Dristor,2,56
47900,Bucuresti,Oltenitei,2,40
146000,Bucuresti,Timpuri Noi,2,72
49900,Bucuresti,Brancoveanu,2,31
132400,Bucuresti,Pipera,2,50
205000,Bucuresti,Aviatiei,2,55
150000,Bucuresti,Dristor,3,71
71100,Bucuresti,Theodor Pallady,2,62
209600,Bucuresti,Brancoveanu,3,84
75000,Bucuresti,Dristor,2,52
0,Bucuresti,Aviatiei,2,62
125000,Bucuresti,Dristor,3,72
75000,Bucuresti,Dristor,2,50
144980,Bucuresti,Decebal,2,64
114600,Bucuresti,Theodor Pallady,2,132
69900,Bucuresti,Bucurestii Noi,1,33
77000,Bucuresti,Militari,3,65
75000,Bucuresti,Salajan,2,52
108000,Bucuresti,Cotroceni,2,59
40000,Bucuresti,Militari,1,32
67000,Bucuresti,1 Mai,1,30
130000,Bucuresti,Sisesti,2,65
120000,Bucuresti,Romana,2,72
93000,Bucuresti,Militari,3,66
125000,Bucuresti,Giurgiului,4,80
99000,Bucuresti,Pantelimon,2,52
89000,Bucuresti,Liviu Rebreanu,2,47
79000,Bucuresti,Drumul Taberei,2,46
150000,Bucuresti,Floreasca,2,42
129000,Bucuresti,Universitate,2,49
62999,Bucuresti,Prelungirea Ghencea,2,57
74999,Bucuresti,Militari,2,47
48300,Bucuresti,Militari,2,42
94990,Bucuresti,Rahova,3,79
110000,Bucuresti,Politehnica,1,37
130000,Bucuresti,Straulesti,2,65
99000,Bucuresti,Theodor Pallady,3,76
134000,Bucuresti,Theodor Pallady,3,106
65000,Bucuresti,Berceni,1,28
491998,Bucuresti,Dorobanti,4,125
97000,Bucuresti,Grozavesti,1,36
115000,Bucuresti,Theodor Pallady,3,87
178798,Bucuresti,Pipera,3,77
92202,Bucuresti,Theodor Pallady,3,77
115000,Bucuresti,Theodor Pallady,3,87
114300,Bucuresti,Drumul Taberei,3,70
275000,Bucuresti,Damaroaia,3,130
107520,Bucuresti,Theodor Pallady,3,76
59899,Bucuresti,Militari,3,55
96000,Bucuresti,Regie,1,34
115000,Bucuresti,Theodor Pallady,3,87
251000,Bucuresti,Timpuri Noi,3,101
355000,Bucuresti,Decebal,3,116
169000,Bucuresti,Theodor Pallady,4,151
165000,Bucuresti,1 Decembrie 1918,4,189
65000,Bucuresti,1 Decembrie 1918,1,47
96000,Bucuresti,Regie,1,32
122000,Bucuresti,Rahova,4,84
115000,Bucuresti,Cismigiu,2,48
69999,Bucuresti,Titan,1,33
110000,Bucuresti,Crangasi,2,52
80000,Bucuresti,Chitila,1,32
84990,Bucuresti,Rahova,2,48
180000,Bucuresti,Baneasa,2,63
81990,Bucuresti,Giurgiului,3,60
119000,Bucuresti,Prelungirea Ghencea,3,65
60000,Bucuresti,Pantelimon,1,46
139000,Bucuresti,Sisesti,2,49
100000,Bucuresti,Vitan Mall,2,57
75000,Bucuresti,Colentina,3,64
60000,Bucuresti,Basarabia,1,46
649999,Bucuresti,Pipera,3,200
989999,Bucuresti,Aviatiei,5,247
674999,Bucuresti,Barbu Vacarescu,3,152
84000,Bucuresti,Drumul Taberei,3,65
68000,Bucuresti,Drumul Taberei,3,65
66000,Bucuresti,Lacul Tei,1,40
66000,Bucuresti,Obor,1,40
125000,Bucuresti,Lacul Tei,2,56
69900,Bucuresti,Damaroaia,1,35
124100,Bucuresti,Militari,3,70
90215,Bucuresti,Militari,2,52
52000,Bucuresti,Brancoveanu,1,33
98165,Bucuresti,Theodor Pallady,3,82
167000,Bucuresti,Sisesti,3,77
157500,Bucuresti,Aviatiei,1,46
119000,Bucuresti,Bucurestii Noi,2,67
230000,Bucuresti,Bucurestii Noi,4,119
56500,Bucuresti,Berceni,1,33
197000,Bucuresti,Unirii,2,70
155000,Bucuresti,Barbu Vacarescu,2,43
142000,Bucuresti,Tineretului,2,54
141500,Bucuresti,Tineretului,2,54
675000,Bucuresti,Floreasca,3,153
245000,Bucuresti,Tineretului,3,79
243900,Bucuresti,Pipera,3,87
79810,Bucuresti,Theodor Pallady,2,54
63303,Bucuresti,Theodor Pallady,2,49
243900,Bucuresti,Pipera,3,87
79000,Bucuresti,Titan,2,51
62000,Bucuresti,Floreasca,1,33
65138,Bucuresti,Theodor Pallady,2,50
79000,Bucuresti,Baba Novac,2,51
79000,Bucuresti,Liviu Rebreanu,2,51
93000,Bucuresti,Giurgiului,3,68
89000,Bucuresti,Metalurgiei,2,64
63000,Bucuresti,Theodor Pallady,1,40
255000,Bucuresti,Bucurestii Noi,4,79
65000,Bucuresti,Lujerului,1,31
990000,Bucuresti,Floreasca,5,247
135000,Bucuresti,Pipera,2,65
81410,Bucuresti,Theodor Pallady,2,58
250000,Bucuresti,Pipera,3,108
430000,Bucuresti,Floreasca,4,106
84000,Bucuresti,Cantemir,2,51
212000,Bucuresti,P-ta Victoriei,3,92
92800,Bucuresti,Brancoveanu,3,81
105000,Bucuresti,Titan,3,65
250000,Bucuresti,Iancu Nicolae,2,70
84500,Bucuresti,Brancoveanu,3,64
98000,Bucuresti,Fizicienilor,3,64
52294,Bucuresti,Theodor Pallady,1,38
89900,Bucuresti,Mosilor,2,53
89900,Bucuresti,Mosilor,2,45
198998,Bucuresti,Decebal,4,89
197500,Bucuresti,13 Septembrie,3,90
204850,Bucuresti,Barbu Vacarescu,2,56
449000,Bucuresti,Dorobanti,4,86
149500,Bucuresti,Titan,3,85
95000,Bucuresti,Bucurestii Noi,2,67
125000,Bucuresti,Giurgiului,4,84
114900,Bucuresti,Crangasi,3,62
77981,Bucuresti,Theodor Pallady,1,60
123900,Bucuresti,Titan,3,64
60000,Bucuresti,Universitate,1,32
140000,Bucuresti,Titan,4,82
124999,Bucuresti,Bucurestii Noi,2,61
75000,Bucuresti,Pantelimon,2,48
135500,Bucuresti,Sisesti,3,74
88000,Bucuresti,Titan,2,55
61800,Bucuresti,Pipera,1,36
80000,Bucuresti,Berceni,3,61
115000,Bucuresti,Drumul Taberei,3,67
84400,Bucuresti,Brancoveanu,3,75
479900,Bucuresti,Cotroceni,6,193
157000,Bucuresti,Dristor,3,69
180000,Bucuresti,Brancoveanu,4,89
98500,Bucuresti,Stefan cel Mare,2,57
73500,Bucuresti,Bucurestii Noi,1,37
75000,Bucuresti,Obor,2,50
78000,Bucuresti,Colentina,2,54
84400,Bucuresti,Brancoveanu,3,75
125000,Bucuresti,Pipera,1,40
185000,Bucuresti,Decebal,3,75
135000,Bucuresti,Lujerului,2,51
75000,Bucuresti,Basarabia,2,50
102000,Bucuresti,Iancului,3,65
132000,Bucuresti,Pipera,2,46
103000,Bucuresti,Dristor,2,58
220000,Bucuresti,Pipera,3,66
115000,Bucuresti,Titan,3,66
109543,Bucuresti,Cosbuc,1,41
59600,Bucuresti,Alba Iulia,1,30
105000,Bucuresti,Titan,3,63
120000,Bucuresti,Calea Calarasilor,3,85
85000,Bucuresti,Basarabia,2,52
81000,Bucuresti,Colentina,2,45
99900,Bucuresti,Lujerului,3,71
100000,Bucuresti,Titan,3,58
111701,Bucuresti,Pipera,2,54
77000,Bucuresti,Colentina,3,74
74000,Bucuresti,Iancului,1,29
137000,Bucuresti,Pipera,3,74
119900,Bucuresti,Colentina,3,72
93900,Bucuresti,Colentina,2,41
35500,Bucuresti,Aparatorii Patriei,1,21
89000,Bucuresti,Mosilor,3,91
116000,Bucuresti,Tei,3,64
69800,Bucuresti,Victoriei,1,33
60000,Bucuresti,Brancoveanu,2,54
110000,Bucuresti,Sebastian,2,56
65600,Bucuresti,Brancoveanu,2,57
73500,Bucuresti,Titan,2,46
60990,Bucuresti,Militari,2,48
120000,Bucuresti,Theodor Pallady,3,73
108900,Bucuresti,Militari,3,72
158888,Bucuresti,Stefan cel Mare,3,68
600000,Bucuresti,Floreasca,4,125
120000,Bucuresti,Tineretului,2,45
41700,Bucuresti,Brancoveanu,1,35
124000,Bucuresti,Magheru,2,54
102000,Bucuresti,Brancoveanu,3,68
90000,Bucuresti,Teiul Doamnei,2,52
87000,Bucuresti,Berceni,3,62
92000,Bucuresti,Doamna Ghica,2,52
84000,Bucuresti,Marasesti,2,49
256000,Bucuresti,Dorobanti,2,63
96000,Bucuresti,Berceni,3,69
185000,Bucuresti,Armeneasca,4,91
79000,Bucuresti,Brancoveanu,3,67
130000,Bucuresti,Aparatorii Patriei,3,100
76000,Bucuresti,Gara de Nord,2,48
105000,Bucuresti,Universitate,2,50
87000,Bucuresti,Chisinau,3,65
169000,Bucuresti,Tineretului,2,73
162000,Bucuresti,Colentina,2,60
79900,Bucuresti,1 Decembrie 1918,2,54
114660,Bucuresti,Aparatorii Patriei,3,95
65600,Bucuresti,Brancoveanu,2,57
320000,Bucuresti,Cotroceni,3,82
48000,Bucuresti,Veteranilor,1,30
77028,Bucuresti,1 Decembrie 1918,2,56
85000,Bucuresti,Brancoveanu,3,81
181000,Bucuresti,Mosilor,2,52
119500,Bucuresti,Sisesti,2,63
169000,Bucuresti,Mosilor,2,54
619000,Bucuresti,Herastrau,4,169
235000,Bucuresti,Stefan cel Mare,3,74
43500,Bucuresti,Rahova,1,24
560000,Bucuresti,Kiseleff,3,86
235000,Bucuresti,Stefan cel Mare,3,74
61800,Bucuresti,Aviatiei,1,36
133000,Bucuresti,Unirii,3,65
74900,Bucuresti,Rahova,2,45
55000,Bucuresti,Prelungirea Ghencea,2,54
685000,Bucuresti,Aviatorilor,4,125
77000,Bucuresti,Drumul Taberei,2,50
40500,Bucuresti,Alba Iulia,1,18
109900,Bucuresti,Sebastian,3,70
109900,Bucuresti,Sebastian,3,70
3500000,Bucuresti,Herastrau,6,560
38700,Bucuresti,Berceni,1,30
